mass,Int
980.6831055,43798.7
980.7329102,29097.5
980.7827759,18630.4
980.8325806,15571.5
980.8823853,14248.6
980.9321899,13453.5
980.9820557,12813.5
981.0318604,12116.8
981.081665,11119.2
981.1314697,10611.9
981.1812744,10409.7
981.2311401,10419.4
981.2809448,10916.1
981.3307495,11790.2
981.3805542,14125.6
981.4304199,18256.2
981.4802246,29590.2
981.5300293,56619.7
981.579834,82546
981.6296997,87794.6
981.6795044,65650.8
981.7293091,38064.4
981.7791138,23502.4
981.8289795,17118.1
981.8787842,14977.6
981.9285889,13604
981.9783936,12956.3
982.0282593,12417.3
982.078064,11455.3
982.1278687,11028.8
982.1776733,10724.8
982.227478,10940
982.2773438,11281.7
982.3271484,12276.9
982.3769531,14357.6
982.4267578,18019.5
982.4766235,26406.5
982.5264282,46708.8
982.5762329,66495.5
982.6260376,76007.9
982.6759033,71977.6
982.725708,50509.4
982.7755127,30706.7
982.8253174,18174.7
982.8751831,15341.1
982.9249878,14079.3
982.9747925,13040.8
983.0245972,12248.2
983.0744019,11683.9
983.1242676,10964
983.1740723,10799.4
983.223877,10801.7
983.2736816,11411.1
983.3235474,12051.6
983.3733521,13290
983.4231567,18427.4
983.4729614,28365.7
983.5228271,47441.8
983.5726318,71415
983.6224365,73014
983.6722412,60567
983.7221069,44166
983.7719116,29034.3
983.8217163,17763
983.871521,14793.9
983.9213867,13776.7
983.9711914,12820.2
984.0209961,12297.5
984.0708008,11620.3
984.1206055,11039
984.1704712,10750.2
984.2202759,10851.2
984.2700806,11534.5
984.3198853,12167.9
984.369751,13186.5
984.4195557,16843.8
984.4693604,24295.6
984.519165,43596.9
984.5690308,87081.6
984.6188354,120195
984.6686401,103062
984.7184448,52426.4
984.7683105,30492.1
984.8181152,21017.5
984.8679199,16457.5
984.9177246,14959.8
984.9675903,13950.3
985.017395,12892.1
985.0671997,12281.6
985.1170044,11917.7
985.1668091,11575.9
985.2166748,11664.9
985.2664795,11881
985.3162842,12392.2
985.3660889,13375.6
985.4159546,16595.7
985.4657593,21838
985.515564,35323.9
985.5653687,74548.3
985.6152344,123181
985.6650391,151579
985.7148438,89383.6
985.7646484,42804.5
985.8145142,25781.8
985.8643188,17816.9
985.9141235,15842.5
985.9639282,14730.8
986.0137939,13494.6
986.0635986,12656
986.1134033,12137.9
986.163208,11569.7
986.2130127,11350.5
986.2628784,11368.8
986.3126831,11907
986.3624878,13005.9
986.4122925,15326.3
986.4621582,22162.7
986.5119629,33521.7
986.5617676,58247.7
986.6115723,110373
986.661438,133704
986.7112427,99944.4
986.7610474,50634.4
986.8108521,27862.7
986.8607178,17549.6
986.9105225,15050.8
986.9603271,14147
987.0101318,13065.1
987.0599976,12432.7
987.1098022,11777.3
987.1596069,11224.2
987.2094116,11025.7
987.2592163,11164.8
987.309082,11624
987.3588867,12218.4
987.4086914,14067.3
987.4584961,19651.5
987.5083618,28248.2
987.5581665,43269.7
987.6079712,70159.7
987.6577759,79737.2
987.7076416,64309.4
987.7574463,31307.1
987.807251,19369.1
987.8570557,15449.1
987.9069214,13676.5
987.9567261,12960.9
988.0065308,12140.3
988.0563354,11644.1
988.1062012,11041.5
988.1560059,10560.1
988.2058105,10237.7
988.2556152,10447.6
988.3054199,11111.6
988.3552856,12078.2
988.4050903,13871.5
988.454895,19532
988.5046997,28760.9
988.5545654,45695.8
988.6043701,68453.2
988.6541748,66460.5
988.7039795,48047.5
988.7538452,25307.4
988.8036499,17289.5
988.8534546,14373.2
988.9032593,12777.1
988.953125,12003.7
989.0029297,11741.1
989.0527344,11155.6
989.1025391,10799.6
989.1524048,10417.4
989.2022095,10200.8
989.2520142,10158.3
989.3018188,10847.5
989.3516235,11603.7
989.4014893,13268.9
989.4512939,18962.7
989.5010986,28428.8
989.5509033,45065.2
989.600769,64444.4
989.6505737,62268.1
989.7003784,43243.7
989.7501831,23722.5
989.8000488,16985.5
989.8498535,14472.6
989.8996582,12871.1
989.9494629,12281.7
989.9993286,11676.5
990.0491333,11068.2
990.098938,10621.9
990.1487427,10281.5
990.1986084,10107.9
990.2484131,10231.8
990.2982178,10792.2
990.3480225,11665.3
990.3978271,13440.7
990.4476929,19514.8
990.4974976,28781.3
990.5473022,44406.5
990.5971069,66067.2
990.6469727,67320.7
990.6967773,49154.2
990.746582,24578
990.7963867,17254.3
990.8462524,14439.3
990.8960571,12993.2
990.9458618,12340.6
990.9956665,11904.1
991.0455322,11393.4
991.0953369,10939.5
991.1451416,10577.7
991.1949463,10353.3
991.244812,10629
991.2946167,10962.4
991.3444214,11630.5
991.3942261,13186.9
991.4440308,18379.6
991.4938965,26515.8
991.5437012,40895.2
991.5935059,59495.7
991.6433105,57249.5
991.6931763,41722.4
991.742981,22318.1
991.7927856,16100.3
991.8425903,14022.7
991.8924561,13120.7
991.9422607,12858.1
991.9920654,12431.6
992.0418701,11806.7
992.0917358,11345.5
992.1415405,11037.3
992.1913452,10883.6
992.2411499,11038.4
992.2909546,11451.8
992.3408203,12124.7
992.390625,13583.3
992.4404297,18547.7
992.4902344,26550
992.5401001,40626.6
992.5899048,65031
992.6397095,75884.1
992.6895142,62601
992.7393799,36345.9
992.7891846,24502.2
992.8389893,17276.5
992.8887939,14114.5
992.9386597,13243.1
992.9884644,12730.5
993.038269,11988.1
993.0880737,11494.7
993.1379395,11005.2
993.1877441,10759.1
993.2375488,10990.8
993.2873535,11288.1
993.3371582,11885.3
993.3870239,13183.2
993.4368286,18626.3
993.4866333,27381.3
993.536438,41050.5
993.5863037,56517.6
993.6361084,61765.2
993.6859131,50128.3
993.7357178,29785.4
993.7855835,20822.2
993.8353882,15708.8
993.8851929,13061
993.9349976,12355.4
993.9848633,11958.7
994.034668,11314.2
994.0844727,11015.3
994.1342773,10648.6
994.1841431,10530.4
994.2339478,10514.1
994.2837524,10996.5
994.3335571,11445
994.3833618,12832.9
994.4332275,17434.9
994.4830322,24945.9
994.5328369,35312.5
994.5826416,48407.4
994.6325073,54908.4
994.682312,54373.6
994.7321167,38825.8
994.7819214,23084.4
994.8317871,16706.8
994.8815918,13591.1
994.9313965,13114.3
994.9812012,12691.7
995.0310669,12179.6
995.0808716,11392.8
995.1306763,10862.3
995.180481,10593.1
995.2303467,10700.1
995.2801514,11139.2
995.3299561,11744.9
995.3797607,12826.6
995.4295654,17782.6
995.4794312,27583.6
995.5292358,45088.4
995.5790405,67407.1
995.6288452,65420.8
995.6787109,57286.7
995.7285156,38254.4
995.7783203,23314.3
995.828125,16966.4
995.8779907,14308.8
995.9277954,13484.8
995.9776001,12766.4
996.0274048,12084.5
996.0772705,11327.4
996.1270752,10632.8
996.1768799,10406.1
996.2266846,10762.7
996.2765503,12635
996.326355,14692.6
996.3761597,14884.3
996.4259644,19375.3
996.475769,27970.2
996.5256348,40364.1
996.5754395,53842.9
996.6252441,52375.3
996.6750488,44631.6
996.7249146,35262.5
996.7747192,24547.9
996.8245239,16460.8
996.8743286,14498.4
996.9241943,13837.7
996.973999,13143.7
997.0238037,12501.9
997.0736084,11705.2
997.1234741,10863.4
997.1732788,10425.1
997.2230835,10543.6
997.2728882,11479.5
997.3227539,12843
997.3725586,13328.8
997.4223633,17538.6
997.472168,25750.7
997.5219727,41906.6
997.5718384,60680.8
997.6216431,72784.4
997.6714478,57931.5
997.7212524,38375.1
997.7711182,25775.3
997.8209229,17026.8
997.8707275,14661.3
997.9205322,13764.2
997.9703979,13204.7
998.0202026,12506.9
998.0700073,11832.7
998.119812,10944.3
998.1696777,10601.1
998.2194824,10449.6
998.2692871,10809.5
998.3190918,11538.1
998.3689575,14415.5
998.4187622,19879
998.4685669,30396.1
998.5183716,42258
998.5681763,49347.8
998.618042,57846.1
998.6678467,51438
998.7176514,36229.6
998.7674561,24606
998.8173218,16511.7
998.8671265,14088.5
998.9169312,13232.2
998.9667358,12660.2
999.0166016,12129.2
999.0664063,11382.9
999.1162109,10951
999.1660156,10592.3
999.2158813,10507.6
999.265686,10770.5
999.3154907,11282.3
999.3652954,13112.7
999.4151611,16853.9
999.4649658,24869.4
999.5147705,39737
999.5645752,53282.3
999.6143799,64607.6
999.6642456,53763.6
999.7140503,38204.9
999.763855,25819.6
999.8136597,18026.9
999.8635254,15124.3
999.9133301,14332.3
999.9631348,14914.9
1000.01294,14644
1000.062805,12840.1
1000.11261,11623.7
1000.162415,11041.1
1000.212219,10641.4
1000.262085,10766.4
1000.31189,11236.6
1000.361694,12625
1000.411499,15161
1000.461365,20617.4
1000.511169,28278.1
1000.560974,38907.5
1000.610779,54166
1000.660584,55543.7
1000.710449,46839.8
1000.760254,29538.3
1000.810059,21633.5
1000.859863,18263.4
1000.909729,15387.8
1000.959534,14508.8
1001.009338,13872.7
1001.059143,12256
1001.109009,11384.5
1001.158814,10728.2
1001.208618,10526.5
1001.258423,10450.6
1001.308289,11025.2
1001.358093,11684
1001.407898,13445
1001.457703,18623.3
1001.507568,25836.9
1001.557373,35739.8
1001.607178,47851.7
1001.656982,51361.7
1001.706787,46954.6
1001.756653,37166
1001.806458,24276.5
1001.856262,17126
1001.906067,14647.1
1001.955933,13608
1002.005737,12559.9
1002.055542,11788.3
1002.105347,11002.7
1002.155212,10478.6
1002.205017,10271.9
1002.254822,10439.6
1002.304627,11330.8
1002.354492,12230.7
1002.404297,13800.5
1002.454102,17377.3
1002.503906,25894.4
1002.553711,43406
1002.603577,54760.9
1002.653381,54168.7
1002.703186,42971.8
1002.752991,30418.2
1002.802856,20634.3
1002.852661,15133.6
1002.902466,13619.5
1002.952271,12757.6
1003.002136,11870.5
1003.051941,11291.8
1003.101746,10787
1003.15155,10453.1
1003.201416,10309.4
1003.251221,10375.5
1003.301025,10838.5
1003.35083,11609
1003.400696,13659.7
1003.450501,18097.5
1003.500305,29057.2
1003.55011,48492.8
1003.599915,59176.2
1003.64978,54712.4
1003.699585,42502.3
1003.74939,29588.7
1003.799194,18795.1
1003.84906,15035.1
1003.898865,13434.9
1003.948669,12423.8
1003.998474,11679.3
1004.04834,11201.7
1004.098145,10594.9
1004.147949,10348.5
1004.197754,10130.8
1004.24762,10261.8
1004.297424,10600.8
1004.347229,11421
1004.397034,12621.2
1004.446899,15992.6
1004.496704,26819.4
1004.546509,40289
1004.596314,53651.9
1004.646118,55204.7
1004.695984,43021.8
1004.745789,28744.3
1004.795593,17658.2
1004.845398,14210.6
1004.895264,13076.5
1004.945068,12335.1
1004.994873,11850.5
1005.044678,11141.5
1005.094544,10714.1
1005.144348,10267.6
1005.194153,9945.95
1005.243958,9906.56
1005.293823,10218.8
1005.343628,11087.2
1005.393433,12397.4
1005.443237,16289
1005.493103,27163.3
1005.542908,39243.4
1005.592712,48331
1005.642517,50078.2
1005.692322,38474
1005.742188,23165
1005.791992,16378.2
1005.841797,13675.6
1005.891602,12158.5
1005.941467,11665
1005.991272,11214.2
1006.041077,10644.4
1006.090881,10236.4
1006.140747,9885.21
1006.190552,9758.75
1006.240356,9844.48
1006.290161,10202.1
1006.340027,10898.7
1006.389832,12339.9
1006.439636,17421
1006.489441,27602.7
1006.539307,49726.2
1006.589111,87049.3
1006.638916,96113.1
1006.688721,83285.1
1006.738525,51047.7
1006.788391,28412.3
1006.838196,17104.8
1006.888001,14376.6
1006.937805,13171.8
1006.987671,12440.1
1007.037476,11793.3
1007.08728,11216
1007.137085,10492
1007.186951,10199.6
1007.236755,10052.8
1007.28656,10326.4
1007.336365,10831.2
1007.386231,12556.5
1007.436035,15071.6
1007.48584,21829.1
1007.535645,40529.2
1007.58551,61676.1
1007.635315,74286.1
1007.68512,65407.7
1007.734924,40989.3
1007.784729,24113.2
1007.834595,16897.4
1007.884399,14105.5
1007.934204,12725.8
1007.984009,12055
1008.033875,11811.1
1008.083679,11072.8
1008.133484,10665.1
1008.183289,10256.9
1008.233154,10202.6
1008.282959,10322.1
1008.332764,10858.3
1008.382568,11724.2
1008.432434,13606.4
1008.482239,19983.7
1008.532044,29709.7
1008.581848,44561.7
1008.631714,55987.5
1008.681519,50503.6
1008.731323,35102
1008.781128,20214.6
1008.830933,15928.8
1008.880798,14446
1008.930603,13563.2
1008.980408,12842.5
1009.030212,11983.2
1009.080078,11352.9
1009.129883,10821.4
1009.179688,10354.8
1009.229492,10190.1
1009.279358,10414.1
1009.329163,11005.2
1009.378967,11951.9
1009.428772,14431.2
1009.478638,19940.4
1009.528442,31191.4
1009.578247,49516.2
1009.628052,56481.1
1009.677918,52962.4
1009.727722,42106.9
1009.777527,25897.7
1009.827332,17983.2
1009.877136,14221.7
1009.927002,13182.4
1009.976807,12363.2
1010.026611,11812.9
1010.076416,11181.4
1010.126282,10600.8
1010.176086,10280.7
1010.225891,10234.5
1010.275696,10356.5
1010.325562,11054.3
1010.375366,11755.9
1010.425171,14338
1010.474976,18945
1010.524841,28773.2
1010.574646,40975.3
1010.624451,49578.7
1010.674255,47769.9
1010.724121,40891.2
1010.773926,27752.1
1010.823731,16568.9
1010.873535,13742.8
1010.92334,12598.6
1010.973206,11878.3
1011.02301,11246.3
1011.072815,10886
1011.12262,10428.8
1011.172485,10233.6
1011.22229,10008.5
1011.272095,10202.7
1011.321899,10666.9
1011.371765,11858.1
1011.42157,14383
1011.471375,21953.1
1011.521179,36309.8
1011.571045,55796.3
1011.62085,64110.9
1011.670654,54459.8
1011.720459,40221.8
1011.770264,24002
1011.820129,16843
1011.869934,14324.5
1011.919739,13022.5
1011.969544,12328
1012.019409,11668.4
1012.069214,11156.8
1012.119019,10723.6
1012.168823,10307
1012.218689,10363.9
1012.268494,10852
1012.318298,11749.5
1012.368103,12309.7
1012.417969,14974
1012.467773,23507.8
1012.517578,35777.4
1012.567383,50037.4
1012.617249,57050.8
1012.667053,51250.5
1012.716858,37778.9
1012.766663,26121.9
1012.816467,18470.8
1012.866333,14049.3
1012.916138,13038.6
1012.965942,12439.4
1013.015747,11857.5
1013.065613,11533.6
1013.115418,11023.7
1013.165222,10853.9
1013.215027,10679.9
1013.264893,11236.9
1013.314697,11633.5
1013.364502,12579.2
1013.414307,19031.4
1013.464172,32107.8
1013.513977,55201.9
1013.563782,73284.9
1013.613586,73800.3
1013.663452,65064.2
1013.713257,49531.5
1013.763062,34571.6
1013.812866,20179.8
1013.862671,15881.8
1013.912537,14694.6
1013.962341,13866
1014.012146,12981.7
1014.061951,12105.4
1014.111816,11441.8
1014.161621,11104.7
1014.211426,10889.1
1014.261231,11065.7
1014.311096,11492.3
1014.360901,12767.6
1014.410706,16362.5
1014.46051,25653.8
1014.510376,38936.2
1014.560181,51952.8
1014.609985,69460.8
1014.65979,89368.1
1014.709656,99418.1
1014.75946,73358.5
1014.809265,34720.7
1014.85907,21380.7
1014.908875,16026
1014.95874,14654
1015.008545,13649.3
1015.05835,12575
1015.108154,12059.4
1015.15802,11423.1
1015.207825,11282.2
1015.257629,11298.7
1015.307434,11633.7
1015.3573,12563.2
1015.407105,16083.8
1015.456909,27100.4
1015.506714,57138.7
1015.55658,119175
1015.606384,136800
1015.656189,109799
1015.705994,84632.4
1015.755859,62528.4
1015.805664,33891.8
1015.855469,20806.6
1015.905273,16824.3
1015.955078,14739.3
1016.004944,13759.2
1016.054749,13014.9
1016.104553,12076.1
1016.154358,11543
1016.204224,11310.5
1016.254028,11321.4
1016.303833,11727.4
1016.353638,12522.8
1016.403503,14169.1
1016.453308,20148
1016.503113,43269.8
1016.552918,73590.7
1016.602783,93771.1
1016.652588,75840
1016.702393,58259.8
1016.752197,41005
1016.802063,25134
1016.851868,18405.8
1016.901672,15133.1
1016.951477,13895.6
1017.001282,13434.6
1017.051148,13087.4
1017.100952,12833.2
1017.150757,12085.1
1017.200562,11663.8
1017.250427,11325.2
1017.300232,11514.1
1017.350037,11930.5
1017.399841,13405.5
1017.449707,19276.4
1017.499512,30431.4
1017.549316,49810.8
1017.599121,68807.6
1017.648987,65132.7
1017.698792,49620.4
1017.748596,32614.5
1017.798401,21808.9
1017.848267,16763.8
1017.898071,16296.9
1017.947876,16149.8
1017.997681,14051.9
1018.047485,12911.3
1018.097351,12127.2
1018.147156,11422.9
1018.19696,10830.4
1018.246765,10793.5
1018.296631,11254.1
1018.346436,11767.8
1018.39624,13296.1
1018.446045,16720.2
1018.495911,25642.8
1018.545715,39858.9
1018.59552,54262.1
1018.645325,58176.1
1018.69519,45489.1
1018.744995,29927.7
1018.7948,18154.8
1018.844605,15096.4
1018.89447,14562.5
1018.944275,14344.6
1018.99408,13219.7
1019.043884,11746.3
1019.093689,11096.4
1019.143555,10553.4
1019.193359,10162.1
1019.243164,10062.7
1019.292969,10537.6
1019.342835,11299.5
1019.392639,12654.9
1019.442444,16168.1
1019.492249,24057
1019.542114,35400.7
1019.591919,47713.5
1019.641724,48754
1019.691528,38853.8
1019.741394,23450.9
1019.791199,16652.4
1019.841003,14227.8
1019.890808,13247.7
1019.940674,12996.5
1019.990479,12082.5
1020.040283,11520.7
1020.090088,10870.6
1020.139893,10411.5
1020.189758,10039
1020.239563,10098
1020.289368,10345.1
1020.339172,10922.5
1020.389038,12548.2
1020.438843,15702
1020.488648,22999
1020.538452,38605.6
1020.588318,50806.8
1020.638123,49835.9
1020.687927,39183.8
1020.737732,26837.3
1020.787598,16718.6
1020.837402,13783.5
1020.887207,12739.4
1020.937012,12059.1
1020.986816,11578.5
1021.036682,11074.5
1021.086487,10662
1021.136292,10353.6
1021.186096,9927.67
1021.235962,9876.54
1021.285767,10127.5
1021.335571,10905
1021.385376,12246.1
1021.435242,15559.5
1021.485046,22634.9
1021.534851,33432.9
1021.584656,47312.9
1021.634522,47350.6
1021.684326,38251.3
1021.734131,25976.4
1021.783936,19228.5
1021.833801,14978.2
1021.883606,13393.2
1021.933411,12975.6
1021.983215,12686.5
1022.03302,12121.1
1022.082886,11608.9
1022.13269,11083.7
1022.182495,10790.5
1022.2323,10677.9
1022.282166,10627.6
1022.33197,11000.4
1022.381775,12243.5
1022.43158,14770.2
1022.481445,22540
1022.53125,42970.8
1022.581055,60032.9
1022.630859,55259.3
1022.680725,43316.7
1022.73053,31597.9
1022.780335,20425.1
1022.830139,15986
1022.880005,14341.3
1022.92981,13644.6
1022.979614,13077.3
1023.029419,12463
1023.079224,11763.2
1023.129089,11347.2
1023.178894,10910.2
1023.228699,10775.4
1023.278503,10804.1
1023.328369,11470.9
1023.378174,12289.5
1023.427979,14838.2
1023.477783,20864.7
1023.527649,34192.5
1023.577454,56455.5
1023.627258,65012
1023.677063,56159.4
1023.726929,35803.4
1023.776733,22903.4
1023.826538,16905
1023.876343,14535.2
1023.926209,13735
1023.976013,13262.3
1024.025879,12448.8
1024.075684,11853.8
1024.125488,11056.8
1024.175293,10755.9
1024.225098,10495.1
1024.274902,10543.2
1024.324707,10843
1024.374512,11778.1
1024.424316,13488.1
1024.474243,18451.2
1024.524048,32801.6
1024.573853,46790
1024.623657,53197.7
1024.673462,49016.4
1024.723267,38253.4
1024.773071,23582.4
1024.822876,16703
1024.872803,14268.9
1024.922607,12942.6
1024.972412,12478.4
1025.022217,11881.6
1025.072022,11345.3
1025.121826,10781.9
1025.171631,10242.5
1025.221436,10072.3
1025.27124,10061.6
1025.321167,10559.8
1025.370972,11144.3
1025.420776,13008.1
1025.470581,16748.9
1025.520386,24796.1
1025.57019,38179.5
1025.619995,46590
1025.6698,45883.6
1025.719727,40800.3
1025.769531,30192.3
1025.819336,18351.4
1025.869141,14528.6
1025.918945,13191.7
1025.96875,12245.4
1026.018555,11553
1026.068359,11102
1026.118164,10597.4
1026.168091,10220.8
1026.217896,9894.14
1026.2677,9932.84
1026.317505,10228.2
1026.36731,11137.7
1026.417114,12485.9
1026.466919,15765.4
1026.516724,21839.1
1026.56665,31442.6
1026.616455,45037.6
1026.66626,51035.9
1026.716065,43526.5
1026.765869,27123.7
1026.815674,18258.6
1026.865479,14537.5
1026.915283,12846.8
1026.96521,12163.2
1027.015015,11379.9
1027.064819,10996.6
1027.114624,10509.3
1027.164429,10139.5
1027.214233,9811.99
1027.264038,9874.49
1027.313843,9993.55
1027.363648,10558.8
1027.413574,12355.3
1027.463379,15473.9
1027.513184,21390.1
1027.562988,29253.8
1027.612793,38243.8
1027.662598,45411.7
1027.712402,40724
1027.762207,30434.8
1027.812134,18758
1027.861939,14235.4
1027.911743,12806.6
1027.961548,12192.3
1028.011353,11812.7
1028.061157,10970.7
1028.110962,10630.8
1028.160767,10317.2
1028.210571,10190
1028.260498,10119.8
1028.310303,10279.5
1028.360107,10854.8
1028.409912,12270.5
1028.459717,16790.6
1028.509522,24345.6
1028.559326,38897.3
1028.609131,79335.5
1028.659058,120898
1028.708862,150310
1028.758667,100706
1028.808472,46496.8
1028.858276,21737
1028.908081,16513
1028.957886,14978
1029.00769,14195.1
